nome_propriedade,tipo,endereco,cidade,estado,cep,condado,lat,lon,status,avaliacao_media,total_avaliacoes,nome_proprietario,tipo_proprietario,endereco_correspondencia,cidade_correspondencia,estado_correspondencia,cep_correspondencia
Lawrence County Recreational Park,campground,"99 Moore Ln, Springville, IN 47462, USA",Springville,IN,47462,Lawrence County,38.9920224,-86.6114221,OPERATIONAL,4.7,225,Lawrence County Recreational Park,business,"99 Moore Ln, Springville, IN 47462, USA",Springville,IN,47462
Temple Hills,campground,"425 E, Stendal, IN 47585, USA",Stendal,IN,47585,Pike County,38.2707086,-87.1955714,OPERATIONAL,4.9,12,Temple Hills,business,"425 E, Stendal, IN 47585, USA",Stendal,IN,47585
All My Family & Friends Campground,rv_park,"6888 E County Rd 600 S, Straughn, IN 47387, USA",Straughn,IN,47387,Henry County,39.8487937,-85.2544595,OPERATIONAL,4.4,197,All My Family & Friends Campground,business,"6888 E County Rd 600 S, Straughn, IN 47387, USA",Straughn,IN,47387
G Camping Site,campground,"Sullivan, IN 47882, USA",Sullivan,IN,47882,Sullivan County,39.1102093,-87.3930730,OPERATIONAL,4.7,14,G Camping Site,business,"Sullivan, IN 47882, USA",Sullivan,IN,47882
Lake In the Pines,campground,"10412 N Dearborn Rd, Sunman, IN 47041, USA",Sunman,IN,47041,Dearborn County,39.2411836,-85.0090522,OPERATIONAL,4.5,90,Lake In the Pines,business,"10412 N Dearborn Rd, Sunman, IN 47041, USA",Sunman,IN,47041
Trees Mobile Home community,rv_park,"328 S Meridian St, Sunman, IN 47041, USA",Sunman,IN,47041,Ripley County,39.2345314,-85.0958251,OPERATIONAL,3.2,79,Trees Mobile Home community,business,"328 S Meridian St, Sunman, IN 47041, USA",Sunman,IN,47041
Carter Mobile Home Park,rv_park,"808 E Lyons St, Swayzee, IN 46986, USA",Swayzee,IN,46986,Grant County,40.5078048,-85.8173522,OPERATIONAL,3.7,14,Carter Mobile Home Park,business,"808 E Lyons St, Swayzee, IN 46986, USA",Swayzee,IN,46986
Bayview an FR Community,rv_park,"400 S Harkless Dr, Syracuse, IN 46567, USA",Syracuse,IN,46567,Kosciusko County,41.4194410,-85.7394310,OPERATIONAL,3.6,143,Bayview an FR Community,business,"400 S Harkless Dr, Syracuse, IN 46567, USA",Syracuse,IN,46567
Country Meadows Mobile Home Park,rv_park,"72833 Co Rd 29, Syracuse, IN 46567, USA",Syracuse,IN,46567,Elkhart County,41.4375601,-85.7635906,OPERATIONAL,1.6,5,Country Meadows Mobile Home Park,business,"72833 Co Rd 29, Syracuse, IN 46567, USA",Syracuse,IN,46567
Pine Crest Mobile Home Park,rv_park,"3680 E 1300 N, Syracuse, IN 46567, USA",Syracuse,IN,46567,Kosciusko County,41.4229200,-85.7749429,OPERATIONAL,3.8,17,Pine Crest Mobile Home Park,business,"3680 E 1300 N, Syracuse, IN 46567, USA",Syracuse,IN,46567
Quaker Haven Camp,campground,"111 Ems D16C Ln #8051, Syracuse, IN 46567, USA",Syracuse,IN,46567,Kosciusko County,41.3669940,-85.7603930,OPERATIONAL,4.9,100,Quaker Haven Camp,business,"111 Ems D16C Ln #8051, Syracuse, IN 46567, USA",Syracuse,IN,46567
Saddle Lake Recreation Area,,"Tell City, IN 47586, USA",Tell City,IN,47586,Perry County,38.0599440,-86.6588238,OPERATIONAL,4.4,37,Saddle Lake Recreation Area,business,"Tell City, IN 47586, USA",Tell City,IN,47586
Tipsaw Recreation Area,campground,"21387 Old State Rd 37, Tell City, IN 47586, USA",Tell City,IN,47586,Perry County,38.1538690,-86.6052986,OPERATIONAL,4.7,12,Tipsaw Recreation Area,business,"21387 Old State Rd 37, Tell City, IN 47586, USA",Tell City,IN,47586
Briar Ridge,rv_park,"8725 Wabash Ave, Terre Haute, IN 47803, USA",Terre Haute,IN,47803,Vigo County,39.4900309,-87.2824750,OPERATIONAL,3.3,131,Briar Ridge,business,"8725 Wabash Ave, Terre Haute, IN 47803, USA",Terre Haute,IN,47803
Castaways Estates Mobile Home Community,rv_park,"6051 S Sandstone St, Terre Haute, IN 47802, USA",Terre Haute,IN,47802,Vigo County,39.3933517,-87.3177158,OPERATIONAL,4.0,22,Castaways Estates Mobile Home Community,business,"6051 S Sandstone St, Terre Haute, IN 47802, USA",Terre Haute,IN,47802
Gaslight Estates Mobile Home Park,rv_park,"4501 Gaslight Pl #300, Terre Haute, IN 47802, USA",Terre Haute,IN,47802,Vigo County,39.4104291,-87.4237958,OPERATIONAL,3.2,58,Gaslight Estates Mobile Home Park,business,"4501 Gaslight Pl #300, Terre Haute, IN 47802, USA",Terre Haute,IN,47802
Hawthorn Park Campground- Vigo County Parks,campground,"Unnamed Road, Terre Haute, IN 47803, USA",Terre Haute,IN,47803,Vigo County,39.4913207,-87.3271271,OPERATIONAL,4.2,73,Hawthorn Park Campground- Vigo County Parks,business,"Unnamed Road, Terre Haute, IN 47803, USA",Terre Haute,IN,47803
Jarrtrk Enterprises LLC,rv_park,"6150 N Erickson St, Terre Haute, IN 47805, USA",Terre Haute,IN,47805,Vigo County,39.5411793,-87.3509848,OPERATIONAL,3.4,11,Jarrtrk Enterprises LLC,business,"6150 N Erickson St, Terre Haute, IN 47805, USA",Terre Haute,IN,47805
Lafayette Square,rv_park,"2300 Lafayette Ave, Terre Haute, IN 47805, USA",Terre Haute,IN,47805,Vigo County,39.5133548,-87.3831913,OPERATIONAL,5.0,1,Lafayette Square,business,"2300 Lafayette Ave, Terre Haute, IN 47805, USA",Terre Haute,IN,47805
Terre Haute Campground,rv_park,"5995 E Sony Dr, Terre Haute, IN 47802, USA",Terre Haute,IN,47802,Vigo County,39.4274407,-87.3258102,OPERATIONAL,4.5,1363,Terre Haute Campground,business,"5995 E Sony Dr, Terre Haute, IN 47802, USA",Terre Haute,IN,47802
Vista Grande Mobile Home Park,rv_park,"2250 E Haythorne Ave, Terre Haute, IN 47805, USA",Terre Haute,IN,47805,Vigo County,39.5209388,-87.3825395,OPERATIONAL,3.8,32,Vista Grande Mobile Home Park,business,"2250 E Haythorne Ave, Terre Haute, IN 47805, USA",Terre Haute,IN,47805
Whispering Woods Estates,rv_park,"2250 N Tabortown St, Terre Haute, IN 47803, USA",Terre Haute,IN,47803,Vigo County,39.4930383,-87.2586872,OPERATIONAL,4.6,81,Whispering Woods Estates,business,"2250 N Tabortown St, Terre Haute, IN 47803, USA",Terre Haute,IN,47803
Old Mill Run Campground,campground,"8544 W 690 N, Thorntown, IN 46071, USA",Thorntown,IN,46071,Boone County,40.1422545,-86.6285193,OPERATIONAL,4.5,269,Old Mill Run Campground,business,"8544 W 690 N, Thorntown, IN 46071, USA",Thorntown,IN,46071
Country Living Manufactured Home Community,rv_park,"1624 S 25 W Site #1, Tipton, IN 46072, USA",Tipton,IN,46072,Tipton County,40.2819690,-86.0197532,OPERATIONAL,3.1,88,Country Living Manufactured Home Community,business,"1624 S 25 W Site #1, Tipton, IN 46072, USA",Tipton,IN,46072
Tipton Mobile Home Park,rv_park,"336 Sweetland Ave, Tipton, IN 46072, USA",Tipton,IN,46072,Tipton County,40.2856325,-86.0501374,OPERATIONAL,2.3,15,Tipton Mobile Home Park,business,"336 Sweetland Ave, Tipton, IN 46072, USA",Tipton,IN,46072
Old Mill/Southern Sites Campground RV Park,rv_park,"6688 E Co Rd 625 N, Twelve Mile, IN 46988, USA",Twelve Mile,IN,46988,Cass County,40.8568022,-86.2481600,OPERATIONAL,4.6,15,Old Mill/Southern Sites Campground RV Park,business,"6688 E Co Rd 625 N, Twelve Mile, IN 46988, USA",Twelve Mile,IN,46988
Lightle Mobile Home Park,rv_park,"468 E Washington St, Upland, IN 46989, USA",Upland,IN,46989,Grant County,40.4751869,-85.4895990,OPERATIONAL,4.1,54,Lightle Mobile Home Park,business,"468 E Washington St, Upland, IN 46989, USA",Upland,IN,46989
Flint Lake Mobile Home Park,rv_park,"581 N Calumet Ave, Valparaiso, IN 46383, USA",Valparaiso,IN,46383,Porter County,41.5179023,-87.0341415,OPERATIONAL,4.1,27,Flint Lake Mobile Home Park,business,"581 N Calumet Ave, Valparaiso, IN 46383, USA",Valparaiso,IN,46383
Maplewood Manufactured Home,rv_park,"455 Sturdy Rd #65, Valparaiso, IN 46383, USA",Valparaiso,IN,46383,Porter County,41.4640731,-87.0350418,OPERATIONAL,3.8,16,Maplewood Manufactured Home,business,"455 Sturdy Rd #65, Valparaiso, IN 46383, USA",Valparaiso,IN,46383
Whispering Sands Manufactured Home Community,rv_park,"810 Elmwood Park Dr, Valparaiso, IN 46385, USA",Valparaiso,IN,46385,Porter County,41.5521290,-87.0714354,OPERATIONAL,3.5,107,Whispering Sands Manufactured Home Community,business,"810 Elmwood Park Dr, Valparaiso, IN 46385, USA",Valparaiso,IN,46385
Williamsburg Manor Manufactured Home Community,rv_park,"2257 Slover Road, Valparaiso, IN 46383, USA",Valparaiso,IN,46383,Porter County,41.4469792,-87.0000601,OPERATIONAL,3.8,104,Williamsburg Manor Manufactured Home Community,business,"2257 Slover Road, Valparaiso, IN 46383, USA",Valparaiso,IN,46383
Gaslight Village Manufactured Home Community,rv_park,"102 Gaslight Dr #6, Versailles, IN 47042, USA",Versailles,IN,47042,Ripley County,39.0720030,-85.2628910,OPERATIONAL,3.5,48,Gaslight Village Manufactured Home Community,business,"102 Gaslight Dr #6, Versailles, IN 47042, USA",Versailles,IN,47042
Indian Creek Landing Campground,campground,"682-, 690 Ohio River Scenic Byway, Vevay, IN 47043, USA",Vevay,IN,47043,Switzerland County,38.7280139,-85.0999334,OPERATIONAL,4.4,10,Indian Creek Landing Campground,business,"682-, 690 Ohio River Scenic Byway, Vevay, IN 47043, USA",Vevay,IN,47043
Route 56 Campground Seasonal RV Park,,"391118000012000008, Vevay, IN 47043, USA",Vevay,IN,47043,Jefferson County,38.7023827,-85.2206707,OPERATIONAL,4.6,10,Route 56 Campground Seasonal RV Park,business,"391118000012000008, Vevay, IN 47043, USA",Vevay,IN,47043
Sandy Beach Campground,campground,"-1898, 1840 Campbell Dr, Vevay, IN 47043, USA",Vevay,IN,47043,Jefferson County,38.7128943,-85.2263673,OPERATIONAL,4.5,40,Sandy Beach Campground,business,"-1898, 1840 Campbell Dr, Vevay, IN 47043, USA",Vevay,IN,47043
Swiss Haven RV Resort,rv_park,"4612 IN-56, Vevay, IN 47043, USA",Vevay,IN,47043,Switzerland County,38.7106366,-85.1254899,OPERATIONAL,4.6,49,Swiss Haven RV Resort,business,"4612 IN-56, Vevay, IN 47043, USA",Vevay,IN,47043
Treasure Cove Campground,campground,"1 Ashland Cove Rd, Vevay, IN 47043, USA",Vevay,IN,47043,Switzerland County,38.6906530,-85.1924094,OPERATIONAL,5.0,29,Treasure Cove Campground,business,"1 Ashland Cove Rd, Vevay, IN 47043, USA",Vevay,IN,47043
Breezy Heights Mobile Home Park,rv_park,"2635 Windy Hill Rd, Vincennes, IN 47591, USA",Vincennes,IN,47591,Knox County,38.7164276,-87.4854649,OPERATIONAL,4.5,8,Breezy Heights Mobile Home Park,business,"2635 Windy Hill Rd, Vincennes, IN 47591, USA",Vincennes,IN,47591
Colonial Estates MHC,rv_park,"1 Colony Dr, Vincennes, IN 47591, USA",Vincennes,IN,47591,Knox County,38.6659760,-87.5224260,OPERATIONAL,,0,Colonial Estates MHC,business,"1 Colony Dr, Vincennes, IN 47591, USA",Vincennes,IN,47591
Colonial Estates Mobile Home Community,rv_park,"1509 Church St, Vincennes, IN 47591, USA",Vincennes,IN,47591,Knox County,38.6672063,-87.5229123,OPERATIONAL,5.0,1,Colonial Estates Mobile Home Community,business,"1509 Church St, Vincennes, IN 47591, USA",Vincennes,IN,47591
Hillcrest MHC,rv_park,"3131 N Hillcrest Rd, Vincennes, IN 47591, USA",Vincennes,IN,47591,Knox County,38.6979808,-87.4956484,OPERATIONAL,1.3,3,Hillcrest MHC,business,"3131 N Hillcrest Rd, Vincennes, IN 47591, USA",Vincennes,IN,47591
Ouabache Trails Campground,campground,"Vincennes, IN 47591, USA",Vincennes,IN,47591,Knox County,38.7292979,-87.4986204,OPERATIONAL,4.6,244,Ouabache Trails Campground,business,"Vincennes, IN 47591, USA",Vincennes,IN,47591
Parkview MHC and RV Park,rv_park,"100 Landrey Dr, Vincennes, IN 47591, USA",Vincennes,IN,47591,Knox County,38.6877423,-87.4975533,OPERATIONAL,3.4,68,Parkview MHC and RV Park,business,"100 Landrey Dr, Vincennes, IN 47591, USA",Vincennes,IN,47591
Vincennes RV Park,rv_park,"500 E Robinson Ln, Vincennes, IN 47591, USA",Vincennes,IN,47591,Knox County,38.6456410,-87.5322230,OPERATIONAL,4.4,61,Vincennes RV Park,business,"500 E Robinson Ln, Vincennes, IN 47591, USA",Vincennes,IN,47591
Wabash City RV Park,rv_park,"270-298 Smith St, Wabash, IN 46992, USA",Wabash,IN,46992,Wabash County,40.7904023,-85.8242877,OPERATIONAL,4.5,10,Wabash City RV Park,business,"270-298 Smith St, Wabash, IN 46992, USA",Wabash,IN,46992
Countryside Estates Mobile Home Community,rv_park,"415 North Elkhart Street #87, Wakarusa, IN 46573, USA",Wakarusa,IN,46573,Elkhart County,41.5412221,-86.0214243,OPERATIONAL,4.1,39,Countryside Estates Mobile Home Community,business,"415 North Elkhart Street #87, Wakarusa, IN 46573, USA",Wakarusa,IN,46573
Country Club Crossing Mobile Home Community,rv_park,"2792 S Country Club Rd, Warsaw, IN 46580, USA",Warsaw,IN,46580,Kosciusko County,41.1938644,-85.8239658,OPERATIONAL,4.2,19,Country Club Crossing Mobile Home Community,business,"2792 S Country Club Rd, Warsaw, IN 46580, USA",Warsaw,IN,46580
Forest Park Manufactured Home Community,rv_park,"3330 E Old Colony Rd, Warsaw, IN 46580, USA",Warsaw,IN,46580,Kosciusko County,41.2294839,-85.8088605,OPERATIONAL,3.2,114,Forest Park Manufactured Home Community,business,"3330 E Old Colony Rd, Warsaw, IN 46580, USA",Warsaw,IN,46580
Green Acres Mobile Home Court,rv_park,"1692 E 200 N, Warsaw, IN 46582, USA",Warsaw,IN,46582,Kosciusko County,41.2660360,-85.8110060,OPERATIONAL,3.3,87,Green Acres Mobile Home Court,business,"1692 E 200 N, Warsaw, IN 46582, USA",Warsaw,IN,46582
Hideaway Hills,rv_park,"2441 W 250 S #168, Warsaw, IN 46580, USA",Warsaw,IN,46580,Kosciusko County,41.1963672,-85.8912390,OPERATIONAL,3.8,155,Hideaway Hills,business,"2441 W 250 S #168, Warsaw, IN 46580, USA",Warsaw,IN,46580
"Hoffman Lake Campground, INC.",campground,"7638 W 300 N, Warsaw, IN 46582, USA",Warsaw,IN,46582,Kosciusko County,41.2754994,-85.9916234,OPERATIONAL,4.2,289,"Hoffman Lake Campground, INC.",business,"7638 W 300 N, Warsaw, IN 46582, USA",Warsaw,IN,46582
JT'S Lakeside Campground,campground,"6402 E McKenna Rd, Warsaw, IN 46582, USA",Warsaw,IN,46582,Kosciusko County,41.2868887,-85.7211977,OPERATIONAL,4.4,132,JT'S Lakeside Campground,business,"6402 E McKenna Rd, Warsaw, IN 46582, USA",Warsaw,IN,46582
Lakes Estates Community,rv_park,"1 EMS B37 Ln, Warsaw, IN 46582, USA",Warsaw,IN,46582,Kosciusko County,41.2867998,-85.7329692,OPERATIONAL,4.2,40,Lakes Estates Community,business,"1 EMS B37 Ln, Warsaw, IN 46582, USA",Warsaw,IN,46582
Pike Lake Campground,campground,"1011 Arthur St, Warsaw, IN 46580, USA",Warsaw,IN,46580,Kosciusko County,41.2478711,-85.8400735,OPERATIONAL,4.3,181,Pike Lake Campground,business,"1011 Arthur St, Warsaw, IN 46580, USA",Warsaw,IN,46580
Shamrock Village Manufactured Home Community,rv_park,"920 Anchorage Rd #133, Warsaw, IN 46580, USA",Warsaw,IN,46580,Kosciusko County,41.2628291,-85.8446953,OPERATIONAL,3.3,87,Shamrock Village Manufactured Home Community,business,"920 Anchorage Rd #133, Warsaw, IN 46580, USA",Warsaw,IN,46580
Suburban Acres Mobile Home Park,,"3699 N 175 E, Warsaw, IN 46582, USA",Warsaw,IN,46582,Kosciusko County,41.2887750,-85.8121780,OPERATIONAL,3.3,61,Suburban Acres Mobile Home Park,business,"3699 N 175 E, Warsaw, IN 46582, USA",Warsaw,IN,46582
Timber Creek Estates Mobile Home & RV Park,rv_park,"794 S Bunting Ln, Warsaw, IN 46582, USA",Warsaw,IN,46582,Kosciusko County,41.2239930,-85.7871800,OPERATIONAL,3.3,37,Timber Creek Estates Mobile Home & RV Park,business,"794 S Bunting Ln, Warsaw, IN 46582, USA",Warsaw,IN,46582
Whispering Pines Trailer Park,rv_park,"340 E Levi Lee Rd, Warsaw, IN 46582, USA",Warsaw,IN,46582,Kosciusko County,41.2977592,-85.8383435,OPERATIONAL,3.5,80,Whispering Pines Trailer Park,business,"340 E Levi Lee Rd, Warsaw, IN 46582, USA",Warsaw,IN,46582
Oakwood Mobile & RV Estates,rv_park,"1999 IN-57, Washington, IN 47501, USA",Washington,IN,47501,Daviess County,38.6268267,-87.1832486,OPERATIONAL,3.6,77,Oakwood Mobile & RV Estates,business,"1999 IN-57, Washington, IN 47501, USA",Washington,IN,47501
Southview Mobile Home Park,rv_park,"774 IN-57, Washington, IN 47501, USA",Washington,IN,47501,Daviess County,38.6438251,-87.1746358,OPERATIONAL,3.0,33,Southview Mobile Home Park,business,"774 IN-57, Washington, IN 47501, USA",Washington,IN,47501
Sundale MHC and RV Park,rv_park,"7 Sundale Trailer Ct, Washington, IN 47501, USA",Washington,IN,47501,Daviess County,38.6525038,-87.1570299,OPERATIONAL,3.6,32,Sundale MHC and RV Park,business,"7 Sundale Trailer Ct, Washington, IN 47501, USA",Washington,IN,47501
Concord Manufactured Community,rv_park,"650 N Washington St, Waterloo, IN 46793, USA",Waterloo,IN,46793,DeKalb County,41.4356630,-85.0167000,OPERATIONAL,2.7,72,Concord Manufactured Community,business,"650 N Washington St, Waterloo, IN 46793, USA",Waterloo,IN,46793
Sunny Lane Mobile Home Park,rv_park,"1005 S Wayne St, Waterloo, IN 46793, USA",Waterloo,IN,46793,DeKalb County,41.4232740,-85.0253536,OPERATIONAL,3.7,17,Sunny Lane Mobile Home Park,business,"1005 S Wayne St, Waterloo, IN 46793, USA",Waterloo,IN,46793
Lake Waveland,campground,"11677 IN-47, Waveland, IN 47989, USA",Waveland,IN,47989,Montgomery County,39.8823259,-87.0755420,OPERATIONAL,4.3,554,Lake Waveland,business,"11677 IN-47, Waveland, IN 47989, USA",Waveland,IN,47989
French Lick Farms,rv_park,"6000 W Co Rd 250 N, West Baden Springs, IN 47469, USA",West Baden Springs,IN,47469,Orange County,38.5951382,-86.5714599,OPERATIONAL,4.9,22,French Lick Farms,business,"6000 W Co Rd 250 N, West Baden Springs, IN 47469, USA",West Baden Springs,IN,47469
Lost River Hostel,campground,"2393 N County Rd 960 W, West Baden Springs, IN 47469, USA",West Baden Springs,IN,47469,Orange County,38.5912055,-86.6391220,OPERATIONAL,4.4,145,Lost River Hostel,business,"2393 N County Rd 960 W, West Baden Springs, IN 47469, USA",West Baden Springs,IN,47469
Indian Hills Mobile Home Park,rv_park,"6695 S Brookville Pike #15, West College Corner, IN 47003, USA",West College Corner,IN,47003,Union County,39.5344780,-84.8231449,OPERATIONAL,3.7,27,Indian Hills Mobile Home Park,business,"6695 S Brookville Pike #15, West College Corner, IN 47003, USA",West College Corner,IN,47003
Candlelight Estates,rv_park,"10 Candlelight Plaza, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.4686715,-86.9826047,OPERATIONAL,,0,Candlelight Estates,business,"10 Candlelight Plaza, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
Candlelight Plaza,rv_park,"10 Candlelight Plaza, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.4683227,-86.9839477,OPERATIONAL,3.4,41,Candlelight Plaza,business,"10 Candlelight Plaza, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
Maples Park,rv_park,"2450 US-52 suite 2, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.4688858,-86.9514525,OPERATIONAL,3.6,36,Maples Park,business,"2450 US-52 suite 2, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
Point West Manufactured Home Community,rv_park,"2719 Klondike Rd, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.4563240,-86.9592827,OPERATIONAL,3.3,109,Point West Manufactured Home Community,business,"2719 Klondike Rd, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
Prophetstown State Park Campground,campground,"5545 Swisher Rd, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.5089761,-86.8206278,OPERATIONAL,4.7,52,Prophetstown State Park Campground,business,"5545 Swisher Rd, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
Ross Camp,campground,"CW2C+RG, 9225 W 75 S, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.4044322,-87.0783073,OPERATIONAL,4.7,123,Ross Camp,business,"CW2C+RG, 9225 W 75 S, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
Toman's Mobile Home Park,rv_park,"4511 Jackson Hwy, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.4510860,-86.9894990,OPERATIONAL,5.0,2,Toman's Mobile Home Park,business,"4511 Jackson Hwy, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
Woods Edge,,"1670 E 650 N, West Lafayette, IN 47906, USA",West Lafayette,IN,47906,Tippecanoe County,40.5134775,-86.8775366,OPERATIONAL,3.7,136,Woods Edge,business,"1670 E 650 N, West Lafayette, IN 47906, USA",West Lafayette,IN,47906
40 West Mobile Home Park,rv_park,"1075 S Gorham Pl, West Terre Haute, IN 47885, USA",West Terre Haute,IN,47885,Vigo County,39.4525871,-87.4881896,OPERATIONAL,3.9,30,40 West Mobile Home Park,business,"1075 S Gorham Pl, West Terre Haute, IN 47885, USA",West Terre Haute,IN,47885
Lazy L Lake Campground,rv_park,"545 Lazy Lake Rd, West Terre Haute, IN 47885, USA",West Terre Haute,IN,47885,Vigo County,39.4736158,-87.4472680,OPERATIONAL,4.1,138,Lazy L Lake Campground,business,"545 Lazy Lake Rd, West Terre Haute, IN 47885, USA",West Terre Haute,IN,47885
Sugar Creek Estates,rv_park,"900 W Allison Dr #86, West Terre Haute, IN 47885, USA",West Terre Haute,IN,47885,Vigo County,39.4593048,-87.4535140,OPERATIONAL,3.5,61,Sugar Creek Estates,business,"900 W Allison Dr #86, West Terre Haute, IN 47885, USA",West Terre Haute,IN,47885
Eagletown Estates MHP,rv_park,"17707 Eagletown Rd, Westfield, IN 46074, USA",Westfield,IN,46074,Hamilton County,40.0436527,-86.1926470,OPERATIONAL,4.4,13,Eagletown Estates MHP,business,"17707 Eagletown Rd, Westfield, IN 46074, USA",Westfield,IN,46074
Broken Arrow Campground,campground,"3045 US-35, Winamac, IN 46996, USA",Winamac,IN,46996,Pulaski County,41.1004090,-86.6054980,OPERATIONAL,4.2,344,Broken Arrow Campground,business,"3045 US-35, Winamac, IN 46996, USA",Winamac,IN,46996
Golden Rule Campground,campground,"2243 W 200 N, Winchester, IN 47394, USA",Winchester,IN,47394,Randolph County,40.1892009,-85.0234577,OPERATIONAL,4.6,13,Golden Rule Campground,business,"2243 W 200 N, Winchester, IN 47394, USA",Winchester,IN,47394
Beaver Point Campground,campground,"10162 County Rd East 500 S, Windfall, IN 46076, USA",Windfall,IN,46076,Howard County,40.4065932,-85.9332638,OPERATIONAL,4.6,128,Beaver Point Campground,business,"10162 County Rd East 500 S, Windfall, IN 46076, USA",Windfall,IN,46076
Fairlane Estates,rv_park,"1202 Wooster Rd, Winona Lake, IN 46590, USA",Winona Lake,IN,46590,Kosciusko County,41.2249954,-85.8081382,OPERATIONAL,3.4,76,Fairlane Estates,business,"1202 Wooster Rd, Winona Lake, IN 46590, USA",Winona Lake,IN,46590
Pike State Forest Campground,campground,"County Rd 650 E, Winslow, IN 47598, USA",Winslow,IN,47598,Pike County,38.3553991,-87.1553849,OPERATIONAL,4.5,12,Pike State Forest Campground,business,"County Rd 650 E, Winslow, IN 47598, USA",Winslow,IN,47598
Gordons Campground,rv_park,"9500 West 600th South, Wolcottville, IN 46795, USA",Wolcottville,IN,46795,LaGrange County,41.5540980,-85.2439560,OPERATIONAL,4.0,261,Gordons Campground,business,"9500 West 600th South, Wolcottville, IN 46795, USA",Wolcottville,IN,46795
Indian Lakes Campground,campground,"6460 S 075 W, Wolcottville, IN 46795, USA",Wolcottville,IN,46795,LaGrange County,41.5480540,-85.4383020,OPERATIONAL,4.4,330,Indian Lakes Campground,business,"6460 S 075 W, Wolcottville, IN 46795, USA",Wolcottville,IN,46795
Woodburn Mobile Home Park,rv_park,"21727 Woodburn Rd, Woodburn, IN 46797, USA",Woodburn,IN,46797,Allen County,41.1251879,-84.8614354,OPERATIONAL,3.2,38,Woodburn Mobile Home Park,business,"21727 Woodburn Rd, Woodburn, IN 46797, USA",Woodburn,IN,46797
Fallen oak campground and vineyard llc,campground,"8375 US-231, Worthington, IN 47471, USA",Worthington,IN,47471,Owen County,39.1740840,-86.9145059,OPERATIONAL,4.5,10,Fallen oak campground and vineyard llc,business,"8375 US-231, Worthington, IN 47471, USA",Worthington,IN,47471
"Meier RV Park, LLC",rv_park,"4084 IN-48, Worthington, IN 47471, USA",Worthington,IN,47471,Greene County,39.1478347,-87.0184793,OPERATIONAL,4.9,17,"Meier RV Park, LLC",business,"4084 IN-48, Worthington, IN 47471, USA",Worthington,IN,47471
Woodlake Estates Manufactured Home Community,rv_park,"12204 Indianapolis Rd, Yoder, IN 46798, USA",Yoder,IN,46798,Allen County,40.9726497,-85.2306794,OPERATIONAL,3.7,119,Woodlake Estates Manufactured Home Community,business,"12204 Indianapolis Rd, Yoder, IN 46798, USA",Yoder,IN,46798
Lake Lincoln Campground,campground,"Clay Township, IN 47611, USA",,IN,47611,Spencer County,38.1050720,-86.9921231,OPERATIONAL,5.0,1,Lake Lincoln Campground,business,"Clay Township, IN 47611, USA",,IN,47611
"Lincoln State Park, Campground Shelter",campground,"15476 County Rd 300 E, Lincoln City, IN 47552, USA",,IN,47552,Spencer County,38.1048019,-86.9936670,OPERATIONAL,4.6,115,"Lincoln State Park, Campground Shelter",business,"15476 County Rd 300 E, Lincoln City, IN 47552, USA",,IN,47552
Raccoon SRA Campground,campground,"Union Township, IN 47872, USA",,IN,47872,Parke County,39.7349132,-87.0754188,OPERATIONAL,4.5,13,Raccoon SRA Campground,business,"Union Township, IN 47872, USA",,IN,47872
Terrace (Office),rv_park,"6879 E Hadley Rd, Camby, IN 46113, USA",,IN,46113,Morgan County,39.6102620,-86.3011290,OPERATIONAL,3.0,89,Terrace (Office),business,"6879 E Hadley Rd, Camby, IN 46113, USA",,IN,46113
